Map,MatchStatus,Team A score,Team B score
Inferno,W,16,14
Cache,W,16,2
Cache,L,20,22
Train,L,14,16
Mirage,W,16,11
Cache,W,16,10
Dust2,L,10,16
Train,W,16,13
Cache,W,16,4
Train,L,15,19
Cache,W,16,5
Cache,W,16,8
Inferno,W,22,19
Mirage,L,13,16
Inferno,L,10,16
Cache,W,16,7
Cache,W,16,7
Dust2,W,16,13
Mirage,L,3,16
Train,L,13,16
Dust2,W,16,5
Train,W,16,9
Dust2,W,16,8
Inferno,L,11,16
Cache,W,19,17
Cobblestone,L,14,16
Overpass,L,9,16
Cache,W,16,12
Cobblestone,L,5,16
Cobblestone,W,31,28
Mirage,L,13,16
Inferno,L,10,16
Cobblestone,L,16,19
Cobblestone,L,13,16
Overpass,L,12,16
Dust2,W,16,13
Cache,W,16,14
Cobblestone,L,11,16
Mirage,W,16,8
Cache,W,16,13
Dust2,W,16,14
Inferno,L,16,19
Dust2,W,19,17
Cache,L,4,16
Dust2,W,16,3
Cobblestone,W,16,7
Mirage,W,16,9
Cache,W,16,8
Dust2,L,4,16
Mirage,L,12,16
Dust2,L,17,19
Cobblestone,L,14,16
Cobblestone,L,6,16
Dust2,W,16,7
Mirage,W,16,8
Mirage,W,19,15
Cobblestone,W,16,1
Overpass,L,14,16
Cache,L,15,19
Overpass,W,16,10
Dust2,L,13,16
Overpass,W,16,9
Cache,W,16,6
Cobblestone,W,16,11
Mirage,W,16,5
Cobblestone,W,16,13
Cache,W,16,5
Cobblestone,W,16,13
Dust2,W,21,18
Cobblestone,L,3,16
Cache,L,9,16
Dust2,W,16,6
Inferno,W,16,13
Cobblestone,W,16,13
Cache,W,16,12
Cache,W,16,14
Mirage,L,13,16
Cobblestone,L,4,16
Mirage,L,19,22
Dust2,W,16,5
Overpass,L,11,16
Cache,W,16,12
Cache,W,16,4
Mirage,W,16,8
Dust2,L,13,16
Mirage,L,1,16
Cobblestone,W,16,10
Mirage,W,21,19
Inferno,W,16,14
Mirage,L,18,21
Cache,W,21,15
Mirage,W,21,19
Mirage,W,16,6
Dust2,L,14,16
Cache,L,12,16
Train,L,13,16
Cache,L,7,16
Dust2,L,13,16
Train,L,0,16
Overpass,W,16,9
Inferno,W,16,2
Overpass,W,16,13
Mirage,W,16,8
Cobblestone,L,4,16
Mirage,L,8,16
Inferno,L,8,16
Cache,W,16,11
Overpass,L,8,16
Inferno,W,16,11
Mirage,W,16,7
Dust2,W,16,12
Overpass,W,16,7
Mirage,W,16,10
Dust2,W,16,8
Overpass,L,10,16
Cache,L,11,16
Cache,L,5,16
Inferno,W,16,12
Mirage,L,16,19
Overpass,W,16,8
Inferno,L,8,16
Overpass,L,14,16
Mirage,W,19,17
Cobblestone,L,8,16
Train,L,13,16
Dust2,L,13,16
Overpass,L,9,16
Cobblestone,L,10,16
Inferno,L,17,19
Overpass,W,16,9
Cobblestone,W,19,15
Overpass,W,16,12
Mirage,W,16,14
Cobblestone,L,14,16
Mirage,W,16,8
Cache,L,10,16
Cobblestone,L,15,19
Inferno,L,14,16
Cobblestone,L,14,16
Cache,W,16,2
Inferno,W,16,13
Dust2,W,16,4
Cache,W,16,2
Cache,W,16,12
Cobblestone,W,16,4
Dust2,L,4,16
Cache,L,10,16
Cobblestone,W,16,9
Cache,W,16,10
Cobblestone,W,16,11
Dust2,W,19,17
Inferno,W,16,11
Cobblestone,W,16,11
Inferno,L,8,16
Inferno,L,5,16
Dust2,L,12,16
Mirage,W,16,8
Cobblestone,L,13,16
Dust2,W,16,6
Cobblestone,L,9,16
Overpass,L,3,16
Train,L,7,16
Dust2,W,16,14
Overpass,L,7,16
Dust2,L,9,16
Train,W,16,9
Cache,L,3,16
Overpass,W,16,8
Dust2,W,16,7
Train,L,10,16
Mirage,W,16,11
Overpass,W,21,17
Train,L,7,16
Cobblestone,W,16,9
Overpass,L,9,16
Cache,W,16,13
Train,L,5,16
Cache,W,16,7
Dust2,W,31,27
Dust2,W,16,9
Train,W,16,11
Cobblestone,L,14,16
Overpass,L,10,16
Train,L,13,16
Dust2,L,7,16
Cache,L,5,16
Cache,W,16,4
Dust2,W,16,6
Overpass,W,16,4
Cache,W,16,4
Cobblestone,W,19,15
Dust2,W,16,5
Cache,L,11,16
Cache,L,17,19
Train,W,16,11
Dust2,L,8,16
Dust2,L,8,16
Inferno,L,13,16
Dust2,W,16,2
Mirage,L,10,16
Cobblestone,L,10,16
Train,L,13,16
Overpass,W,16,14
Dust2,L,9,16
Cache,W,16,12
Dust2,W,16,14
Cache,L,11,16
Overpass,W,16,7
Dust2,W,16,6
Train,W,16,5
Cache,W,19,15
Overpass,W,16,7
Dust2,L,14,16
Overpass,L,9,16
Dust2,W,16,12
Cache,W,16,5
Overpass,W,16,8
Dust2,W,16,10
Train,L,15,19
Cache,L,13,16
Dust2,L,2,16
Train,L,13,16
Train,W,22,20
Mirage,W,16,13
Dust2,L,15,19
Cobblestone,L,9,16
Cache,W,16,12
Dust2,L,6,16
Cache,W,16,5
Cobblestone,W,22,20
Dust2,W,16,3
Mirage,W,16,13
Dust2,L,9,16
Inferno,L,9,16
Dust2,W,16,6
Mirage,W,16,5
Overpass,L,5,16
Cache,W,16,14
Cache,W,16,1
Inferno,L,7,16
Overpass,L,10,16
Dust2,W,16,13
Mirage,W,16,13
Dust2,L,10,16
Inferno,L,8,16
Train,L,14,16
Cache,W,16,6
Train,L,11,16
Dust2,W,16,5
Mirage,W,19,17
Cache,L,14,16
Cobblestone,W,16,11
Train,W,16,12
Dust2,W,16,11
Cache,W,16,11
Cobblestone,W,25,23
Dust2,L,17,19
Overpass,L,8,16
Dust2,L,13,16
Mirage,W,16,13
Dust2,W,16,9
Cobblestone,W,16,13
Train,L,4,16
Cache,L,14,16
Dust2,L,9,16
Cobblestone,W,16,12
Cache,W,16,14
Mirage,L,10,16
Overpass,L,9,16
Cobblestone,W,16,2
Cobblestone,W,16,8
Overpass,W,16,10
Overpass,W,16,3
Mirage,W,16,11
Dust2,L,13,16
Mirage,L,2,16
Train,W,16,8
Mirage,W,16,10
Cache,W,16,10
Train,W,16,14
Cache,W,16,10
Mirage,L,8,16
Overpass,L,10,16
Inferno,W,25,23
Overpass,W,16,6
Mirage,W,16,5
Overpass,W,16,10
Inferno,W,16,7
Dust2,W,16,13
Overpass,W,16,5
Cobblestone,W,16,6
Cobblestone,L,9,16
Overpass,W,16,11
Cobblestone,L,10,16
Cache,W,16,6
Cobblestone,W,16,12
Dust2,W,16,12
Inferno,L,6,16
Inferno,L,6,16
Cache,L,10,16
Inferno,W,16,3
Mirage,L,14,16
Dust2,W,16,14
Mirage,W,16,1
Inferno,W,16,3
Mirage,W,16,4
Nuke,L,4,16
Dust2,L,14,16
Inferno,L,16,19
Mirage,L,12,16
Cache,W,16,14
Mirage,L,4,16
Dust2,W,16,14
Cache,L,14,16
Inferno,W,16,14
Mirage,L,3,16
Dust2,W,16,14
Inferno,L,7,16
Cache,L,8,16
Mirage,L,15,19
Mirage,W,16,9
Dust2,W,16,12
Cache,L,11,16
Mirage,L,6,16
Cache,W,16,10
Inferno,W,16,11
Cache,L,8,16
Dust2,L,14,16
Dust2,W,16,10
Dust2,L,6,16
Cache,L,6,16
Overpass,L,4,16
Dust2,L,11,16
Inferno,L,12,16
Overpass,L,7,16
Dust2,L,20,22
Mirage,L,8,16
Cache,W,16,10
Dust2,L,12,16
Overpass,L,13,16
Cache,L,4,16
Cache,W,16,14
Inferno,W,16,6
Dust2,W,16,11
Cache,W,16,11
Overpass,L,13,16
Overpass,L,10,16
Cobblestone,L,15,21
Mirage,L,3,16
Dust2,W,16,12
Overpass,L,18,21
Cache,W,16,8
Mirage,W,16,9
Cache,W,16,13
Mirage,W,16,14
Dust2,W,16,10
Cache,W,16,14
Dust2,L,7,16
Cache,L,14,16
Train,L,11,16
Mirage,W,16,12
Cache,L,14,16
Dust2,W,16,9
Mirage,W,19,15
Mirage,W,16,14
Mirage,L,10,16
Dust2,L,14,16
Inferno,W,16,5
Cache,W,16,4
Dust2,W,16,7
Cache,W,16,1
Mirage,W,16,13
Cache,W,16,7
Mirage,W,16,11
Overpass,W,16,8
Cobblestone,W,16,11
Mirage,W,16,4
Cache,W,21,17
Cache,W,31,26
Overpass,W,16,14
Cache,W,16,4
Dust2,L,5,16
Dust2,W,16,9
Cache,L,8,16
Mirage,W,16,14
Dust2,L,13,16
Mirage,W,16,8
Nuke,L,14,16
Mirage,W,16,4
Dust2,W,16,4
Overpass,L,9,16
Mirage,L,14,16
Overpass,L,10,16
Mirage,W,16,14
Dust2,L,6,16
Cobblestone,W,16,6
Inferno,W,16,14
Cache,L,13,16
Dust2,W,16,10
Overpass,W,16,10
Mirage,W,16,9
Dust2,W,16,3
Season,L,9,16
Cache,W,16,5
Dust2,L,4,16
Nuke,L,14,16
Mirage,W,16,7
Mirage,L,11,16
Overpass,L,1,16
Overpass,W,19,17
Cache,W,16,5
Mirage,W,16,13
Cache,L,2,16
Mirage,L,14,16
Overpass,W,19,15
Cache,L,11,16
Dust2,L,8,16
Dust2,W,16,14
Cobblestone,W,16,10
Dust2,L,15,19
Overpass,W,16,6
Mirage,L,6,16
Dust2,L,1,16
Mirage,L,12,16
Inferno,W,16,14
Dust2,L,13,16
Cache,W,16,8
Mirage,W,16,6
Dust2,W,16,12
Cache,W,16,9
Mirage,L,5,16
Cache,W,16,12
Mirage,W,16,7
Inferno,L,9,16
Mirage,L,9,16
Mirage,W,16,6
Dust2,L,10,16
Overpass,L,9,16
Mirage,W,16,10
Overpass,W,16,14
Dust2,L,12,16
Overpass,W,16,7
Mirage,W,16,4
Dust2,L,10,16
Mirage,W,16,12
Mirage,W,16,8
Mirage,W,16,12
Mirage,L,12,16
Dust2,W,16,6
Cache,W,16,7
Inferno,L,17,19
Dust2,W,16,10
Mirage,L,12,16
Mirage,L,3,16
Dust2,L,11,16
Mirage,L,12,16
Cache,W,16,9
Mirage,W,16,3
Mirage,W,16,9
Inferno,L,11,16
Dust2,L,10,16
Train,W,16,6
Dust2,W,16,11
Mirage,L,6,16
Mirage,L,10,16
Train,L,8,16
Train,L,9,16
Mirage,W,16,3
Dust2,W,16,8
Train,W,16,10
Mirage,W,16,3
Mirage,W,16,11
Mirage,W,16,13
Mirage,W,16,10
Inferno,W,16,8
Train,L,8,16
Inferno,L,11,16
Mirage,L,9,16
Dust2,W,16,5
Mirage,L,9,16
Mirage,W,16,3
Dust2,W,16,5
Dust2,L,12,16
Inferno,L,23,26
Dust2,W,16,6
Inferno,W,16,10
Inferno,L,10,16
Dust2,L,19,21
Dust2,W,16,7
Inferno,W,16,12
Inferno,L,10,16
Train,L,13,16
Inferno,L,5,16
Dust2,W,19,17
Dust2,L,10,16
Inferno,L,11,16
Inferno,W,16,5
Mirage,W,16,2
Train,L,3,16
Inferno,W,16,10
Dust2,L,12,16
Dust2,L,14,16
Dust2,W,16,4
Inferno,L,8,16
Dust2,L,12,16
Mirage,W,16,12
Mirage,L,12,16
Train,L,17,19
Inferno,L,4,16
Dust2,L,11,16
Mirage,W,16,5
Train,W,16,13
Inferno,L,11,16
Train,L,7,16
Inferno,L,15,19
Dust2,L,14,16
Train,L,12,16
Nuke,L,6,16
Dust2,L,9,16
Dust2,L,5,16
Dust2,L,9,16
Train,W,16,12
Nuke,L,9,16
Mirage,W,16,14
Mirage,L,8,16
Inferno,W,16,9
Dust2,W,16,1
Nuke,W,16,5
Train,W,16,10
Dust2,W,16,14
Nuke,W,16,14
Nuke,L,12,16
Train,L,13,16
Mirage,W,21,18
Nuke,W,16,5
Dust2,W,16,5
Nuke,W,16,6
Inferno,L,3,16
Season,W,16,7
Cache,W,16,12
Dust2,W,16,13
Cache,W,16,10
Cache,L,9,16
Inferno,L,10,16
Cache,L,15,15
Inferno,W,16,1
Dust2,L,8,16
Mirage,W,16,8
Mirage,L,13,16
Train,L,5,16
Dust2,W,16,12
Dust2,W,16,11
Mirage,W,16,12
Cache,W,16,13
Dust2,W,16,12
Dust2,L,8,16
Inferno,W,16,6
Mirage,L,4,16
Dust2,W,16,9
Cache,L,12,16
Cache,W,16,14
Cache,W,16,1
Dust2,W,16,12
Dust2,W,16,6
Inferno,W,21,16
Cache,W,16,4
Dust2,L,16,21
Inferno,L,11,16
Dust2,L,8,16
Train,W,16,8
Dust2,W,16,5
Cache,W,16,9
Inferno,W,16,6
Inferno_se,L,9,16
Mirage_ce,W,16,10
Inferno_se,L,5,16
Train_se,L,4,16
Mirage_ce,W,16,4
Inferno_se,W,16,4
Dust2_se,W,16,4
Nuke_se,W,16,9
Dust2_se,W,16,11
Inferno_se,W,16,3
Dust2_se,W,16,13
Mirage_ce,W,16,9
Inferno_se,L,14,16
Inferno_se,W,16,2
Inferno_se,W,16,12
Mirage_ce,W,16,9
Train_se,W,16,9
Dust2_se,W,16,9
Dust2_se,L,14,16
Dust2_se,L,2,16
Inferno_se,W,16,14
Mirage_ce,W,16,6
Dust2_se,L,12,16
Mirage_ce,L,5,16
Nuke_se,L,7,16
Inferno_se,W,16,14
Inferno_se,L,4,16
Mirage_ce,W,16,14
Dust2_se,W,16,12
Mirage_ce,L,11,16
Train_se,L,6,16
Mirage_ce,W,16,13
Train_se,W,16,5
Mirage_ce,L,9,16
Inferno_se,L,13,16
Nuke_se,L,13,16
Inferno_se,L,11,16
Inferno_se,W,16,4
Train_se,L,4,16
Dust2_se,W,16,12
Inferno_se,L,12,16
Dust2_se,L,6,16
Nuke_se,L,13,16
Train_se,W,16,4
Mirage_ce,L,4,16
Nuke_se,W,16,7
Dust2_se,W,16,9
Dust2_se,W,16,7
Inferno_se,W,16,7
Mirage_ce,W,16,4
Nuke_se,W,16,7
Mirage_ce,L,6,16
Nuke_se,W,16,14
Dust2_se,L,11,16
Nuke_se,W,16,5
Dust2_se,W,16,2
Nuke_se,W,16,6
Dust2_se,L,5,16
Nuke_se,L,15,15
Train_se,W,16,8
Mirage_ce,W,16,14
Inferno_se,W,16,13
Mirage_ce,W,16,9
Dust2_se,L,15,15
Nuke_se,L,15,15
Train_se,W,16,11
Dust2_se,W,22,20
Inferno_se,L,11,16
Train_se,W,16,11
Inferno_se,W,16,2
Mirage_ce,W,16,8
Dust2_se,W,16,7
Dust2_se,W,16,7
Mirage_ce,W,16,3
Nuke_se,W,16,9
Inferno_se,W,16,3
Nuke_se,W,16,10
Dust2_se,W,16,0
Nuke_se,W,16,11
